REGIAO: Sudeste;
UF: SP;
ESTACAO: A701;
NOME: SAO PAULO - IAG;
CODIGO (WMO): A701;
LATITUDE: -23.651;
LONGITUDE: -46.623;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2023/08/04;1800;0,3;22,8;24,8;20,4;65,5;70,5;61,1;1,6;933,5;
2023/08/04;2100;0,0;19,4;21,9;17,6;67,4;72,5;62,8;2,6;948,8;
2023/08/05;0000;0,5;21,0;23,3;19,4;75,1;80,0;69,4;6,2;943,3;
2023/08/05;0300;0,4;18,3;20,4;15,8;69,0;75,9;65,2;0,4;938,7;
2023/08/05;0600;0,0;20,0;21,3;17,0;69,3;72,3;64,1;1,8;935,8;
2023/08/05;0900;0,6;19,9;21,4;17,5;80,2;85,3;76,4;3,2;934,4;
2023/08/05;1200;0,0;20,1;22,4;17,8;74,2;79,3;70,8;1,8;935,9;
2023/08/05;1500;0,7;21,8;23,8;19,7;58,2;63,0;52,6;0,5;938,1;
2023/08/05;1800;0,1;20,0;22,7;17,7;77,7;83,0;71,5;2,0;945,2;
2023/08/05;2100;0,1;17,7;20,0;16,3;60,7;65,4;54,0;0,5;935,0;
2023/08/06;0000;0,2;14,2;16,9;11,3;72,6;76,8;68,1;0,2;944,4;
2023/08/06;0300;0,7;25,1;26,7;23,5;78,8;83,5;73,9;2,5;938,6;
2023/08/06;0600;0,1;20,0;21,6;17,5;72,8;79,2;68,8;1,0;943,5;
2023/08/06;0900;1,3;21,2;23,5;19,4;80,2;85,8;75,7;1,7;949,6;
2023/08/06;1200;0,2;22,6;24,2;20,6;68,5;72,3;63,0;1,2;943,8;
2023/08/06;1500;0,1;15,4;17,1;13,3;78,0;83,5;72,3;3,5;934,7;
2023/08/06;1800;0,0;12,0;14,8;10,2;74,0;78,2;68,5;0,7;952,6;
2023/08/06;2100;0,6;11,5;13,2;9,4;64,4;68,6;59,2;3,9;927,3;
2023/08/07;0000;0,0;24,4;26,5;22,3;73,8;78,2;69,1;0,8;940,5;
2023/08/07;0300;0,0;18,3;20,1;16,1;62,6;68,2;55,2;5,3;950,1;
2023/08/07;0600;0,4;20,9;22,3;18,2;72,5;78,9;68,3;0,4;936,6;
2023/08/07;0900;0,2;25,6;27,9;22,7;64,9;69,0;57,2;3,3;932,0;
2023/08/07;1200;0,1;18,7;21,2;15,9;74,6;79,9;69,4;1,3;935,6;
2023/08/07;1500;0,0;23,7;25,4;22,2;71,2;76,0;67,6;1,6;939,2;
2023/08/07;1800;0,3;21,0;24,4;19,2;64,2;70,3;58,2;3,6;937,1;
2023/08/07;2100;0,2;20,5;22,2;17,8;82,0;85,4;77,4;0,3;944,2;
2023/08/08;0000;0,4;14,7;16,5;12,7;64,6;69,7;59,1;0,5;945,1;
2023/08/08;0300;0,0;19,4;20,5;17,7;76,2;80,0;71,4;1,2;935,7;
2023/08/08;0600;0,1;19,9;22,1;18,0;87,3;93,7;81,9;3,1;941,9;
2023/08/08;0900;0,5;21,6;23,9;19,1;77,2;82,5;70,9;0,4;940,5;
2023/08/08;1200;0,1;22,0;23,8;20,2;75,1;81,4;70,6;0,9;933,5;
2023/08/08;1500;0,3;16,4;18,1;14,7;78,0;84,3;72,1;1,3;936,5;
2023/08/08;1800;0,2;15,5;18,0;13,9;80,3;86,5;75,1;1,4;933,2;
2023/08/08;2100;0,1;23,2;25,8;21,9;77,0;81,8;71,3;2,7;941,2;
2023/08/09;0000;0,0;26,5;28,6;23,7;77,8;84,1;72,8;0,3;946,2;
2023/08/09;0300;0,4;17,0;19,5;15,4;72,7;76,6;68,3;4,2;938,5;
2023/08/09;0600;0,6;18,9;21,2;16,7;71,3;75,9;66,6;5,2;950,2;
2023/08/09;0900;0,4;18,1;20,7;16,5;70,6;76,1;64,9;3,2;941,7;
2023/08/09;1200;0,5;21,9;23,6;20,1;74,0;80,1;68,3;5,4;940,5;
2023/08/09;1500;0,2;20,5;22,0;18,6;70,0;75,9;64,8;1,8;946,1;
2023/08/09;1800;0,0;17,2;19,1;16,0;88,3;95,6;84,2;0,5;935,8;
2023/08/09;2100;0,2;15,6;18,0;14,1;74,0;78,2;70,7;0,4;936,9;
2023/08/10;0000;0,1;21,8;24,1;19,7;79,2;83,3;74,5;1,2;935,9;
2023/08/10;0300;0,4;16,7;18,6;14,4;70,6;74,6;65,5;1,0;937,9;
2023/08/10;0600;0,6;23,2;25,3;21,5;70,4;74,6;66,1;0,1;939,5;
2023/08/10;0900;0,6;12,6;15,3;10,4;67,1;73,5;61,5;0,6;943,9;
2023/08/10;1200;0,3;15,0;17,2;13,2;81,6;86,2;77,2;2,3;943,9;
2023/08/10;1500;0,0;21,3;23,6;19,4;67,1;72,4;63,8;0,6;946,6;
2023/08/10;1800;0,1;17,2;19,9;14,8;76,0;81,6;70,9;4,2;940,1;
2023/08/10;2100;0,4;21,6;22,9;20,2;88,7;92,8;82,2;0,8;938,2;
2023/08/11;0000;0,0;21,8;24,2;20,4;77,6;79,6;72,2;9,5;935,5;
2023/08/11;0300;1,1;24,3;26,8;22,2;82,6;90,0;77,7;0,0;941,7;
2023/08/11;0600;0,6;16,3;17,9;14,8;74,4;79,8;70,1;1,9;940,9;
2023/08/11;0900;0,1;23,3;24,4;22,1;79,1;84,3;74,0;1,0;940,6;
2023/08/11;1200;0,1;22,8;25,3;21,1;57,1;62,0;52,8;2,5;943,6;
2023/08/11;1500;0,2;20,3;23,0;18,0;70,9;76,3;65,9;6,1;932,4;
2023/08/11;1800;0,2;13,6;14,9;11,9;81,0;85,4;75,3;4,9;943,8;
2023/08/11;2100;1,1;19,9;21,5;18,0;67,8;73,6;62,3;1,1;947,7;
2023/08/12;0000;0,2;20,9;23,2;18,7;68,0;73,1;63,0;1,6;944,0;
2023/08/12;0300;0,1;24,6;26,1;21,5;75,5;80,3;70,4;1,7;941,1;
2023/08/12;0600;0,0;21,4;22,5;19,6;71,4;76,5;66,5;0,1;941,4;
2023/08/12;0900;0,0;16,0;18,0;14,4;76,6;83,4;71,5;2,2;947,9;
2023/08/12;1200;0,9;20,7;21,7;18,6;84,2;88,2;78,1;3,6;935,5;
2023/08/12;1500;0,6;19,6;21,1;17,6;97,8;100,0;93,0;1,2;940,1;
2023/08/12;1800;0,4;18,1;20,3;16,3;86,9;92,2;81,8;1,9;945,1;
2023/08/12;2100;0,2;22,6;25,2;20,6;90,5;96,3;84,9;0,5;939,5;
2023/08/13;0000;0,1;17,4;19,2;15,3;84,9;89,8;80,9;0,8;950,8;
2023/08/13;0300;1,0;18,3;19,4;16,1;69,2;74,2;63,3;0,9;946,2;
2023/08/13;0600;1,6;24,0;25,6;22,6;78,0;82,0;73,4;1,4;938,6;
2023/08/13;0900;0,1;23,0;25,0;21,8;75,8;81,0;71,1;0,7;938,8;
2023/08/13;1200;0,7;24,5;26,8;22,2;72,2;76,3;70,2;0,1;945,7;
2023/08/13;1500;0,2;26,2;27,5;25,2;79,2;86,0;75,0;1,5;949,8;
2023/08/13;1800;0,0;23,5;25,4;21,6;71,8;76,9;67,7;3,1;934,2;
2023/08/13;2100;0,2;21,8;23,2;20,3;58,1;64,0;50,7;0,1;933,3;
2023/08/14;0000;0,2;22,5;24,5;19,7;68,0;73,0;63,0;0,6;941,6;
2023/08/14;0300;0,3;15,5;17,1;12,6;68,0;73,1;63,3;0,4;936,9;
2023/08/14;0600;0,8;17,2;19,0;14,6;66,9;73,0;62,4;0,7;932,9;
2023/08/14;0900;0,5;22,2;23,7;20,1;64,6;70,0;61,0;0,4;937,2;
2023/08/14;1200;0,5;24,3;26,1;22,5;68,2;74,8;63,5;3,9;935,9;
2023/08/14;1500;0,0;21,6;24,2;19,8;81,7;87,0;77,9;0,0;947,7;
2023/08/14;1800;0,2;22,3;23,7;20,8;84,3;88,3;80,6;0,7;943,5;
2023/08/14;2100;0,4;20,8;22,2;18,9;79,0;83,1;74,2;1,4;948,6;
2023/08/15;0000;0,4;17,6;19,4;15,0;74,5;78,3;67,5;1,5;936,6;
2023/08/15;0300;0,1;19,5;21,8;16,8;82,3;84,9;78,0;4,2;940,7;
2023/08/15;0600;0,3;18,8;20,9;17,2;68,8;74,0;63,8;0,3;942,1;
2023/08/15;0900;0,0;24,1;26,1;21,5;57,8;62,7;53,3;0,2;937,5;
2023/08/15;1200;0,3;21,3;22,4;20,1;78,7;83,9;74,4;2,4;941,7;
2023/08/15;1500;0,2;15,8;18,5;14,7;65,1;70,9;61,6;2,2;946,9;
2023/08/15;1800;0,3;17,8;19,2;16,6;76,4;81,5;71,2;2,6;941,5;
2023/08/15;2100;0,4;20,3;21,8;18,1;75,9;82,0;70,6;6,4;951,9;
2023/08/16;0000;0,2;23,6;24,7;21,5;84,2;88,6;79,8;2,2;943,0;
2023/08/16;0300;0,6;19,7;22,0;18,0;68,7;74,8;62,1;2,3;939,1;
2023/08/16;0600;0,1;20,6;22,9;17,7;63,5;69,5;56,4;2,2;948,3;
2023/08/16;0900;0,4;20,0;22,3;17,5;85,7;89,9;80,6;0,5;941,4;
2023/08/16;1200;0,0;19,2;21,2;17,4;78,7;83,1;73,7;1,4;930,9;
2023/08/16;1500;0,1;22,1;24,1;20,3;73,7;79,5;66,5;3,2;931,4;
2023/08/16;1800;0,4;24,3;25,6;22,3;72,7;76,6;68,3;0,1;928,1;
2023/08/16;2100;0,2;19,2;21,6;16,5;76,5;82,0;72,8;0,4;938,3;
2023/08/17;0000;0,3;26,9;29,6;24,5;76,5;81,2;70,8;1,2;944,2;
2023/08/17;0300;0,0;22,9;24,7;21,1;68,1;71,9;61,7;0,6;943,4;
2023/08/17;0600;0,1;24,4;26,7;22,6;83,3;90,2;78,9;0,2;941,5;
2023/08/17;0900;0,1;19,9;21,2;18,4;75,0;81,5;69,8;5,5;944,6;
2023/08/17;1200;0,0;17,4;19,6;14,8;63,9;69,5;59,5;2,3;940,7;
2023/08/17;1500;0,0;17,2;19,7;15,2;88,3;93,6;84,3;0,6;932,1;
2023/08/17;1800;0,1;24,3;26,0;22,8;84,8;89,4;78,9;1,5;943,2;
2023/08/17;2100;0,1;17,1;18,5;16,2;64,8;69,4;59,7;1,8;940,8;
2023/08/18;0000;0,1;13,8;17,0;11,8;78,3;81,9;72,6;1,7;942,4;
2023/08/18;0300;0,0;21,4;22,2;19,3;68,8;74,3;63,1;0,5;942,3;
2023/08/18;0600;0,1;20,6;22,5;19,3;75,6;80,4;70,8;0,2;936,7;
2023/08/18;0900;0,4;22,6;24,4;20,6;68,3;72,2;63,4;3,0;943,4;
2023/08/18;1200;0,6;17,2;19,2;15,2;79,8;85,3;75,4;2,6;941,6;
2023/08/18;1500;0,6;19,9;21,6;18,1;91,3;95,1;84,4;0,2;949,4;
2023/08/18;1800;0,7;16,1;17,8;14,3;69,1;73,5;63,4;2,4;939,2;
2023/08/18;2100;0,1;19,3;20,9;17,1;82,2;86,1;76,4;0,9;941,4;
2023/08/19;0000;0,0;19,2;20,9;16,7;70,9;75,4;66,3;5,0;938,8;
2023/08/19;0300;0,3;20,8;23,3;19,4;77,2;80,9;71,2;2,5;932,2;
2023/08/19;0600;0,2;17,6;19,3;16,5;59,9;64,6;54,7;3,9;939,3;
2023/08/19;0900;0,8;16,2;18,1;14,2;78,7;83,7;72,8;1,1;940,1;
2023/08/19;1200;0,6;22,4;24,2;19,5;76,1;81,2;71,4;2,3;940,5;
2023/08/19;1500;0,3;20,7;22,1;19,1;67,8;73,0;63,9;0,5;929,9;
2023/08/19;1800;0,8;25,0;27,5;23,5;67,1;71,5;63,6;0,7;935,1;
2023/08/19;2100;0,2;16,4;18,8;14,9;67,7;70,3;61,8;0,0;946,6;
2023/08/20;0000;0,0;21,4;23,7;19,4;69,3;74,1;64,7;1,7;945,8;
2023/08/20;0300;0,5;25,9;27,5;24,3;67,2;71,7;60,5;0,0;937,1;
2023/08/20;0600;0,3;20,4;22,2;19,4;69,6;74,6;63,1;0,8;941,1;
2023/08/20;0900;0,4;19,7;21,2;17,1;76,6;81,6;71,7;0,9;944,6;
2023/08/20;1200;0,1;26,6;28,4;24,0;69,3;73,2;64,9;4,7;942,0;
2023/08/20;1500;0,2;20,8;22,6;19,4;73,7;77,3;68,6;1,1;941,6;
2023/08/20;1800;0,2;19,0;21,3;17,3;70,7;77,3;67,1;0,1;927,6;
2023/08/20;2100;0,0;17,2;19,6;15,8;75,2;80,5;69,7;1,6;934,7;
2023/08/21;0000;0,3;19,1;21,5;17,5;78,2;83,1;72,4;1,0;931,0;
2023/08/21;0300;0,0;16,3;18,9;14,3;70,4;76,3;65,5;2,8;935,0;
2023/08/21;0600;0,1;23,7;25,8;22,3;67,8;71,8;64,0;0,1;942,1;
2023/08/21;0900;0,1;21,7;24,1;19,2;77,9;83,3;71,9;0,9;942,1;
2023/08/21;1200;1,8;16,9;19,1;15,1;75,8;80,5;71,7;7,4;927,0;
2023/08/21;1500;0,0;16,3;19,2;13,8;68,0;72,5;63,5;3,9;945,5;
2023/08/21;1800;0,1;22,7;25,2;21,2;88,3;93,0;82,5;1,6;937,4;
2023/08/21;2100;0,1;19,9;21,5;18,6;70,3;76,6;64,7;1,6;937,2;
2023/08/22;0000;0,5;19,9;20,9;18,5;80,3;84,7;75,8;1,3;921,6;
2023/08/22;0300;0,1;17,2;20,4;14,6;78,0;83,2;73,3;0,1;933,0;
2023/08/22;0600;0,1;23,3;25,5;21,3;68,5;73,0;65,3;1,6;938,1;
2023/08/22;0900;0,1;23,0;25,1;20,8;83,6;89,3;78,8;0,1;929,9;
2023/08/22;1200;0,3;19,9;21,1;17,8;79,7;84,3;74,3;0,2;949,2;
2023/08/22;1500;0,5;18,7;20,1;16,3;71,6;75,8;67,4;1,4;941,0;
2023/08/22;1800;0,1;21,2;23,7;19,2;77,7;82,6;70,9;0,2;942,2;
2023/08/22;2100;1,0;15,6;17,5;13,5;73,7;79,5;69,2;0,1;940,0;
2023/08/23;0000;0,1;22,7;24,0;21,2;89,3;93,9;83,5;0,1;945,4;
2023/08/23;0300;1,0;16,1;17,7;14,1;68,6;74,0;63,1;1,2;941,0;
2023/08/23;0600;0,4;23,6;26,3;21,5;67,0;71,8;61,3;2,4;939,1;
2023/08/23;0900;1,3;20,7;23,0;18,0;68,0;73,5;63,5;1,1;945,8;
2023/08/23;1200;0,2;17,5;19,3;14,5;78,9;84,1;72,5;3,1;936,2;
2023/08/23;1500;0,2;19,5;21,3;17,4;76,2;83,7;72,2;1,4;933,5;
2023/08/23;1800;0,7;14,3;15,6;11,7;63,2;66,5;59,0;0,4;942,0;
2023/08/23;2100;0,4;18,5;20,3;16,8;63,4;67,5;59,2;0,7;943,2;
2023/08/24;0000;0,5;22,1;23,3;19,9;74,4;80,8;70,2;2,7;931,3;
2023/08/24;0300;0,4;23,9;25,5;21,7;72,2;77,0;68,0;1,8;937,0;
2023/08/24;0600;0,2;16,3;18,0;14,2;75,7;81,2;69,5;0,7;945,2;
2023/08/24;0900;0,4;19,5;20,9;18,1;73,9;78,5;66,7;0,9;939,2;
2023/08/24;1200;0,1;19,8;22,2;16,9;85,8;91,2;80,1;2,4;933,5;
2023/08/24;1500;0,5;26,0;27,4;22,9;68,4;72,5;62,6;0,1;932,0;
2023/08/24;1800;0,7;27,7;30,7;24,9;61,8;68,1;55,6;1,7;943,1;
2023/08/24;2100;0,0;16,4;18,2;14,6;61,9;67,7;55,8;0,1;942,3;
2023/08/25;0000;0,2;25,6;27,8;23,6;69,6;74,9;67,3;2,5;945,7;
2023/08/25;0300;0,0;23,4;25,8;21,9;47,1;54,3;42,1;0,6;938,3;
2023/08/25;0600;0,3;20,0;22,0;17,9;72,1;78,0;66,4;0,1;934,2;
2023/08/25;0900;0,8;21,9;24,7;19,5;73,3;77,3;67,6;1,5;937,0;
2023/08/25;1200;0,3;17,6;19,7;16,1;71,4;76,0;65,2;11,9;941,1;
2023/08/25;1500;0,1;18,0;19,8;15,5;61,5;65,7;57,5;0,2;940,9;
2023/08/25;1800;0,2;20,4;22,3;18,4;63,3;67,4;57,7;0,5;944,8;
2023/08/25;2100;0,0;20,7;22,4;18,3;68,3;73,4;64,1;0,4;932,6;
2023/08/26;0000;0,1;19,7;22,3;17,1;79,9;85,6;74,1;1,2;940,8;
2023/08/26;0300;0,2;22,8;25,2;20,7;76,7;80,3;70,1;0,8;939,4;
2023/08/26;0600;0,3;20,2;22,5;18,2;69,4;73,9;64,4;1,3;938,4;
2023/08/26;0900;0,3;17,7;20,2;15,7;81,3;86,2;75,6;2,6;946,3;
2023/08/26;1200;0,1;13,8;15,0;11,6;62,3;66,2;56,4;0,4;938,0;
2023/08/26;1500;0,1;23,6;26,2;20,4;80,8;87,4;76,5;5,3;933,0;
2023/08/26;1800;0,5;25,0;26,8;23,3;71,6;76,6;66,6;1,5;934,2;
2023/08/26;2100;0,5;22,7;25,0;20,5;77,6;82,2;74,0;0,5;941,9;
2023/08/27;0000;0,1;19,0;21,4;16,5;81,4;87,7;76,4;3,8;937,3;
2023/08/27;0300;0,7;20,2;22,9;18,3;81,2;85,2;78,1;1,3;937,6;
2023/08/27;0600;0,1;19,3;22,1;17,0;72,1;77,3;68,2;0,2;941,0;
2023/08/27;0900;0,7;19,1;21,3;17,9;82,8;87,8;77,0;1,8;945,2;
2023/08/27;1200;0,1;21,1;23,3;19,3;83,7;88,8;77,3;0,5;934,5;
2023/08/27;1500;0,8;23,3;25,6;22,1;67,2;71,1;61,2;3,2;946,0;
2023/08/27;1800;0,8;18,6;19,6;17,6;84,5;90,7;77,9;4,6;939,4;
2023/08/27;2100;0,1;13,8;16,0;12,0;88,2;93,9;83,0;2,8;938,0;
2023/08/28;0000;0,0;15,8;17,8;13,3;87,1;90,5;80,8;4,2;939,7;
2023/08/28;0300;1,3;22,4;23,7;20,6;79,2;84,2;74,3;1,9;938,3;
2023/08/28;0600;0,5;16,6;18,3;14,3;72,9;78,4;68,1;0,8;943,2;
2023/08/28;0900;0,3;19,7;22,1;17,4;69,4;74,6;64,0;2,4;942,4;
2023/08/28;1200;0,1;22,0;23,5;18,7;63,7;68,1;59,2;0,1;938,4;
2023/08/28;1500;0,3;17,4;18,6;14,8;69,9;72,8;65,2;0,6;942,2;
2023/08/28;1800;0,3;20,9;22,5;18,8;87,0;92,1;82,5;1,1;939,0;
2023/08/28;2100;0,3;19,3;21,7;17,0;63,0;68,2;58,5;0,6;945,9;
2023/08/29;0000;0,2;14,1;16,4;11,7;66,8;72,7;61,9;0,9;936,0;
2023/08/29;0300;0,6;22,8;25,5;21,0;65,3;70,3;59,6;2,3;937,0;
2023/08/29;0600;0,2;23,4;25,6;22,3;71,6;76,4;66,5;1,1;939,1;
2023/08/29;0900;0,0;21,3;24,4;19,0;66,0;70,2;61,7;1,8;938,0;
2023/08/29;1200;0,0;19,3;21,2;17,1;70,7;74,9;66,4;2,4;943,5;
2023/08/29;1500;0,2;21,1;22,6;18,5;74,6;78,9;67,8;8,2;939,9;
2023/08/29;1800;0,0;24,3;27,2;22,2;74,6;80,5;70,1;2,1;949,5;
2023/08/29;2100;0,1;23,3;26,2;21,5;81,3;86,7;76,0;0,4;948,3;
2023/08/30;0000;0,1;18,4;19,7;17,4;72,6;78,3;67,8;0,1;935,9;
2023/08/30;0300;0,1;23,6;25,0;22,5;61,8;68,4;57,0;1,7;946,4;
2023/08/30;0600;0,0;20,2;22,6;18,7;63,7;69,2;59,9;2,3;941,4;
2023/08/30;0900;0,4;22,3;24,7;19,9;84,3;88,3;77,6;0,7;937,4;
2023/08/30;1200;0,3;21,9;23,0;19,5;76,3;81,3;71,8;1,9;943,2;
2023/08/30;1500;0,1;16,3;17,7;14,7;81,7;86,4;76,1;2,2;937,0;
2023/08/30;1800;0,2;19,3;21,2;17,0;76,9;83,4;70,6;0,1;940,0;
2023/08/30;2100;0,1;18,4;19,6;16,4;81,0;86,2;75,7;0,5;947,2;
2023/08/31;0000;0,5;18,7;21,2;16,3;76,1;82,5;72,0;0,3;939,0;
2023/08/31;0300;0,2;22,5;25,4;20,5;77,3;83,2;71,5;7,3;948,9;
2023/08/31;0600;0,2;17,1;19,3;15,6;66,3;71,7;61,6;1,3;932,7;
2023/08/31;0900;0,5;19,2;20,6;17,3;70,5;74,8;65,6;3,7;934,7;
2023/08/31;1200;0,1;20,2;22,5;17,7;62,7;69,3;56,0;4,2;950,6;
2023/08/31;1500;0,2;23,4;24,7;21,6;78,8;82,5;72,7;0,2;939,0;
2023/08/31;1800;0,3;18,3;19,4;16,3;70,7;75,8;66,8;1,4;933,8;
2023/08/31;2100;0,0;20,2;22,4;18,2;73,8;78,9;69,2;2,7;948,4;
2023/09/01;0000;0,7;25,6;27,2;24,2;66,6;73,0;62,7;0,4;938,6;
2023/09/01;0300;0,3;20,2;22,6;18,7;75,0;78,7;68,9;5,1;942,8;
2023/09/01;0600;0,0;18,8;21,2;16,5;63,9;67,7;58,8;0,4;940,7;
2023/09/01;0900;0,0;24,2;25,9;22,0;77,8;80,7;75,1;2,3;940,9;
2023/09/01;1200;0,5;17,6;20,5;15,6;70,9;75,4;66,1;1,2;952,4;
2023/09/01;1500;0,2;19,6;22,1;16,8;63,4;67,8;59,6;0,2;937,0;
2023/09/01;1800;0,0;18,2;20,5;15,8;66,5;70,4;61,3;2,1;937,9;
2023/09/01;2100;0,0;20,6;23,0;18,5;55,4;62,8;50,8;1,6;943,8;
2023/09/02;0000;0,4;24,9;27,8;23,5;63,7;70,2;56,6;0,1;941,9;
2023/09/02;0300;0,2;26,0;27,8;24,8;69,5;75,9;65,2;3,6;948,1;
2023/09/02;0600;0,4;30,6;32,5;29,3;67,4;72,8;63,1;0,3;944,3;
2023/09/02;0900;0,1;22,9;24,9;21,2;64,3;69,0;60,6;1,8;937,0;
2023/09/02;1200;0,0;15,8;17,6;14,4;65,8;71,6;60,0;0,5;939,7;
2023/09/02;1500;0,7;23,7;26,7;21,8;62,2;67,9;57,7;0,6;934,6;
2023/09/02;1800;0,2;23,1;24,4;20,9;58,3;62,0;52,0;1,3;942,2;
2023/09/02;2100;0,1;20,2;22,0;17,5;78,5;84,4;73,5;0,5;942,6;
2023/09/03;0000;0,5;22,0;24,3;19,2;78,6;84,3;73,7;0,3;940,9;
2023/09/03;0300;0,4;18,8;20,6;16,8;75,1;80,0;68,2;0,1;936,9;
2023/09/03;0600;0,1;22,7;24,6;20,5;70,1;74,8;64,5;0,9;944,8;
2023/09/03;0900;1,5;22,1;24,9;20,1;58,4;63,8;55,2;1,6;932,0;
2023/09/03;1200;0,1;22,4;24,0;20,8;91,6;95,5;87,4;0,2;947,3;
2023/09/03;1500;0,2;19,6;21,5;17,6;67,2;73,3;61,2;3,1;943,9;
2023/09/03;1800;0,1;25,8;28,0;24,3;74,0;78,6;70,5;0,7;947,8;
2023/09/03;2100;0,1;13,8;15,7;11,5;68,8;73,5;64,6;1,0;947,4;
2023/09/04;0000;0,1;20,5;22,6;18,9;73,3;78,3;67,9;1,8;937,9;
2023/09/04;0300;0,3;19,3;20,9;17,2;69,9;73,2;66,1;0,6;945,5;
2023/09/04;0600;0,4;16,2;17,4;13,9;81,9;87,9;77,4;0,3;931,8;
2023/09/04;0900;0,0;23,3;25,0;20,5;72,4;77,2;67,2;0,2;938,2;
2023/09/04;1200;0,8;23,5;25,1;21,0;67,1;72,9;61,3;1,8;937,8;
2023/09/04;1500;0,2;23,9;25,1;22,4;68,6;71,7;63,5;0,1;950,6;
2023/09/04;1800;0,0;19,1;21,6;17,2;69,9;74,7;65,2;0,2;933,9;
2023/09/04;2100;0,1;22,5;24,4;21,2;55,3;60,1;50,6;3,6;933,4;
2023/09/05;0000;0,7;23,7;25,3;21,9;65,1;69,7;59,9;0,8;934,2;
2023/09/05;0300;0,1;19,8;22,0;17,4;70,7;76,4;66,6;4,2;937,6;
2023/09/05;0600;0,1;20,6;22,4;19,2;61,6;65,9;55,2;0,3;943,3;
2023/09/05;0900;1,0;22,0;23,8;20,0;62,7;66,5;56,7;0,5;941,6;
2023/09/05;1200;1,4;16,2;18,6;14,3;67,9;73,8;63,9;0,1;940,3;
2023/09/05;1500;0,1;26,3;28,2;24,5;83,2;87,7;77,5;3,5;933,6;
2023/09/05;1800;0,1;24,7;26,4;22,4;54,6;59,5;49,5;6,3;935,1;
2023/09/05;2100;0,3;22,1;25,4;20,6;73,6;78,0;67,4;0,1;941,3;
2023/09/06;0000;0,2;27,1;28,9;24,7;61,4;66,8;56,5;3,8;946,4;
2023/09/06;0300;0,0;19,6;21,0;18,1;73,7;77,6;70,9;2,2;938,3;
2023/09/06;0600;0,6;18,6;21,2;16,2;72,7;79,0;68,6;1,2;940,8;
2023/09/06;0900;0,3;27,1;28,2;26,0;66,0;71,6;60,3;3,7;938,8;
2023/09/06;1200;0,0;22,2;24,9;20,2;64,2;69,0;60,2;1,0;933,3;
2023/09/06;1500;0,1;20,6;21,8;18,2;75,1;81,1;70,6;0,5;942,3;
2023/09/06;1800;0,2;25,1;27,7;23,0;75,4;80,2;69,4;0,2;945,9;
2023/09/06;2100;0,2;20,5;22,5;18,3;77,5;81,8;72,1;4,5;944,9;
2023/09/07;0000;0,7;21,0;23,0;19,4;74,3;79,4;71,7;0,1;941,8;
2023/09/07;0300;1,0;20,5;22,6;17,7;62,7;67,3;57,9;1,9;933,5;
2023/09/07;0600;0,2;20,8;23,1;18,1;64,5;69,3;59,8;2,4;945,4;
2023/09/07;0900;0,0;21,4;24,3;18,9;62,8;66,6;57,7;0,7;942,6;
2023/09/07;1200;0,4;24,9;27,1;22,9;64,1;69,0;59,9;3,0;935,3;
2023/09/07;1500;0,3;19,3;22,0;16,9;75,6;81,7;71,6;1,8;938,9;
2023/09/07;1800;0,0;23,8;25,9;21,5;69,4;73,7;65,2;0,2;950,9;
2023/09/07;2100;0,3;20,2;22,7;19,3;65,8;70,7;61,3;4,0;936,2;
2023/09/08;0000;0,2;20,4;22,1;19,1;61,1;65,0;56,5;1,6;937,8;
2023/09/08;0300;0,2;20,3;22,5;18,9;61,9;68,0;56,6;4,8;940,9;
2023/09/08;0600;0,0;18,4;20,6;16,1;57,8;63,1;52,1;0,1;943,5;
2023/09/08;0900;0,4;24,5;26,7;22,0;62,0;68,5;58,9;0,8;944,3;
2023/09/08;1200;0,8;24,2;25,9;22,3;66,4;72,1;62,8;0,7;930,5;
2023/09/08;1500;0,1;18,1;20,7;17,0;62,2;68,8;56,8;0,9;946,4;
2023/09/08;1800;0,2;22,3;24,5;21,1;70,0;74,2;64,9;4,0;945,9;
2023/09/08;2100;0,1;21,3;23,8;18,9;75,1;80,3;68,3;1,9;941,1;
2023/09/09;0000;0,5;24,2;26,7;22,4;80,1;84,1;76,1;3,8;937,3;
2023/09/09;0300;0,0;18,3;20,9;17,1;73,5;77,7;68,2;4,0;939,4;
2023/09/09;0600;0,1;26,9;29,6;25,0;79,3;82,4;74,4;1,3;937,8;
2023/09/09;0900;0,2;25,5;27,6;23,2;61,2;65,3;56,3;6,2;941,7;
2023/09/09;1200;0,0;20,3;22,0;18,6;64,1;68,2;58,6;2,5;940,3;
2023/09/09;1500;0,0;23,6;25,5;21,6;55,3;61,1;49,9;2,3;940,6;
2023/09/09;1800;0,3;24,7;27,6;23,1;81,3;87,6;76,7;0,3;945,7;
